,Unnamed: 0,label,msisdn,aon,daily_decr30,daily_decr90,rental30,rental90,last_rech_date_ma,last_rech_date_da,last_rech_amt_ma,cnt_ma_rech30,fr_ma_rech30,sumamnt_ma_rech30,medianamnt_ma_rech30,medianmarechprebal30,cnt_ma_rech90,fr_ma_rech90,sumamnt_ma_rech90,medianamnt_ma_rech90,medianmarechprebal90,cnt_da_rech30,fr_da_rech30,cnt_da_rech90,fr_da_rech90,cnt_loans30,amnt_loans30,maxamnt_loans30,medianamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,medianamnt_loans90,payback30,payback90,pcircle,pdate
33083,33084,1,54627I88680,495.0,3901.4666666666703,3921.9999999999895,14257.81,16106.09,6.0,0.0,770,2,17.0,2309.0,1154.5,32.5,4,12,4029,860.0,46.0,0.0,0.0,0,0,2,12,6.0,0.0,4.0,24,6,0.0,19.5,16.0,UPW,2016-07-28
177221,177222,1,36462I90583,787.0,7000.0,7307.99999999999,900.08,930.08,1.0,0.0,1539,5,5.0,6926.0,1539.0,60.099999999999895,6,28,7696,1539.0,74.1,0.0,0.0,0,0,2,12,6.0,0.0,3.0,18,6,0.0,16.5,29.0,UPW,2016-08-12
128007,128008,1,14764I90842,878.0,18466.204333333302,18557.9463333333,2747.22,3058.44,7.0,10.0,7526,5,4.0,19369.0,3178.0,32.1700000000001,9,4,32285,3178.0,10.1700000000001,2.0,2.0,2,2,6,36,6.0,0.0,9.0,54,6,0.0,3.0,2.3333333333333304,UPW,2016-07-23
34791,34792,1,85423I90849,854.0,39091.0,61447.529999999904,5180.49,7189.76999999999,3.0,0.0,2309,10,4.0,31785.0,3178.5,36.02,20,4,59933,3178.5,49.02,0.0,0.0,0,0,6,36,6.0,0.0,8.0,48,6,0.0,1.5,1.5,UPW,2016-08-13
77546,77547,1,39904I84455,1435.0,10454.0,11434.68,3177.2,3446.03,4.0,0.0,1539,5,12.0,5388.0,770.0,27.34,12,0,11731,773.0,25.84,0.0,0.0,0,0,4,24,6.0,0.0,7.0,42,6,0.0,3.6666666666666696,7.16666666666667,UPW,2016-08-01
111820,111821,1,87092I70789,176.0,9986.416666666659,10073.5,16476.42,17965.71,5.0,0.0,4048,6,6.0,24288.0,4048.0,142.5,9,2,36470,4048.0,173.0,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-07-11
116456,116457,1,91565I91190,308.0,186.733333333333,186.733333333333,1907.6,1907.6,3.0,0.0,1539,7,4.0,7877.0,947.0,27.0,7,4,7877,947.0,27.0,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,4.25,4.25,UPW,2016-06-20
28982,28983,1,59425I84453,341.0,18257.17,24440.96,1699.16,3020.94,2.0,0.0,1924,7,0.0,10775.0,1539.0,86.3299999999999,23,1,34263,1539.0,123.33,0.0,0.0,0,0,2,24,12.0,1.0,3.0,30,12,1.0,4.5,3.6666666666666696,UPW,2016-08-13
200512,200513,1,11575I88658,1325.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-18
134756,134757,1,09442I88648,662.0,77.652,77.652,942.3,942.3,2.0,0.0,770,4,1.0,6260.0,1156.0,15.9,5,10,8580,1539.0,23.4000000000001,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,3.3333333333333304,3.3333333333333304,UPW,2016-06-27
41686,41687,1,19819I90848,261.0,70.8959999999999,70.8959999999999,713.72,713.72,4.0,0.0,1539,4,10.0,6164.0,1539.0,22.0,4,10,6164,1539.0,22.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.5,2.5,UPW,2016-06-28
17790,17791,0,29517I90847,484.0,0.0,0.0,1948.0,1948.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-20
25039,25040,1,11379I82737,1561.0,30814.0,40412.47,4720.93,6450.19000000001,5.0,0.0,4048,5,5.0,22453.0,4048.0,184.17,14,3,41893,2309.0,82.1700000000001,0.0,0.0,0,0,4,42,12.0,0.0,14.0,108,12,0.0,3.0,2.78571428571429,UPW,2016-08-09
141261,141262,1,71443I82733,1087.0,496.486,505.33,321.1,370.5,14.0,0.0,3178,3,7.0,5487.0,1539.0,84.5,4,5,7026,1539.0,54.5,0.0,0.0,0,0,4,24,6.0,0.0,5.0,30,6,0.0,3.3333333333333304,3.5,UPW,2016-07-04
72159,72160,1,56977I82730,336.0,7138.958333333341,7155.75000000001,14033.75,17151.93,1.0,0.0,1539,5,0.0,7696.0,1539.0,58.0,9,4,12318,1539.0,35.0,0.0,0.0,0,0,2,12,6.0,0.0,4.0,24,6,0.0,9.33333333333333,9.0,UPW,2016-07-13
77439,77440,0,10019I89235,725.0,9.652999999999999,9.652999999999999,2160.27,2160.27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-21
16948,16949,1,20770I91190,341.0,70.6483333333333,70.6483333333333,793.96,793.96,1.0,0.0,770,7,1.0,6342.0,773.0,24.0,7,1,6342,773.0,24.0,0.0,0.0,0,0,7,42,6.0,0.0,7.0,42,6,0.0,4.5,4.5,UPW,2016-06-23
81334,81335,1,15373I91190,126.0,73935.9640000001,74061.94000000019,22902.45,23773.53,1.0,0.0,8000,11,1.0,99804.0,8000.0,27.0,12,1,100577,8000.0,41.0,0.0,0.0,0,0,7,78,12.0,0.0,7.0,78,12,0.0,1.14285714285714,1.14285714285714,UPW,2016-07-12
100731,100732,1,75585I89796,137.0,11538.102333333301,11632.39,5055.23,6998.66999999999,1.0,0.0,770,12,0.0,13189.0,770.0,19.5,22,3,26497,773.0,37.0,0.0,0.0,0,0,6,48,12.0,0.0,9.0,66,12,0.0,2.8,2.5,UPW,2016-07-17
79912,79913,1,77865I91190,227.0,29841.0,48723.03,18993.77,35830.01,1.0,0.0,2309,28,1.0,38479.0,1539.0,129.5,68,1,105114,1539.0,195.0,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-08-14
17338,17339,1,06129I70379,526.0,800.0,800.0,99.56,129.56,6.0,0.0,770,1,0.0,770.0,770.0,780.0,2,34,1540,770.0,395.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-07-31
19945,19946,1,72114I90581,563.0,148.122,148.122,1095.66,1095.66,1.0,0.0,4048,11,1.0,20833.0,773.0,72.1999999999998,11,1,20833,773.0,72.1999999999998,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,3.4,3.4,UPW,2016-06-18
7740,7741,1,45684I90846,666.0,8287.0,9541.19999999999,8202.05,9656.14999999998,7.0,0.0,1539,5,5.0,7711.0,1539.0,451.0,9,5,12332,1539.0,91.0,0.0,0.0,0,0,2,12,6.0,0.5,6.0,36,6,0.0,3.6666666666666696,5.428571428571429,UPW,2016-08-09
41456,41457,1,33502I88650,1334.0,7572.0,7620.54000000001,1500.65,2370.65,5.0,0.0,1539,4,8.0,6156.0,1539.0,47.57999999999989,11,9,15394,1539.0,23.0799999999999,0.0,0.0,0,0,1,6,6.0,1.0,2.0,12,6,0.5,0.0,0.0,UPW,2016-08-02
62202,62203,0,99433I82730,123.0,2521.78,2536.3,3347.8,3707.8,1.0,0.0,770,3,24.0,2313.0,770.0,28.0,8,5,6952,773.0,87.5,0.0,0.0,0,0,1,6,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-12
99821,99822,0,46642I90846,768.0,0.0,0.0,449.57,449.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-11
18203,18204,1,91620I85338,1484.0,9730.0,12558.87,4413.44,5739.71,2.0,57.0,1539,2,11.0,4717.0,2358.5,12.1700000000001,6,11,13667,1924.0,12.6700000000001,0.0,0.0,1,0,3,18,6.0,0.0,6.0,36,6,0.0,9.5,21.6666666666667,UPW,2016-08-08
205836,205837,1,05870I95202,287.0,5796.1,5796.1,4377.62,4377.62,1.0,0.0,8000,4,1.0,18405.0,4048.0,199.0,4,1,18405,4048.0,199.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,1.0,1.0,UPW,2016-07-23
149250,149251,0,97430I88698,120.0,769.321,786.39,448.91,716.06,2.0,0.0,770,4,8.0,3855.0,773.0,51.0,6,35,8595,1156.0,15.75,0.0,0.0,0,0,3,18,6.0,1.0,4.0,24,6,0.5,9.33333333333333,9.33333333333333,UPW,2016-07-13
75053,75054,1,51004I88689,1376.0,19.870666666666697,19.870666666666697,257.11,257.11,3.0,0.0,1539,3,29.0,3079.0,770.0,7.0,4,43,3852,771.5,62.5,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,3.3333333333333304,3.3333333333333304,UPW,2016-06-07
130395,130396,0,99923I95201,237.0,521.333333333333,579.999999999999,18573.96,22782.78,47.0,0.0,8000,0,0.0,0.0,0.0,0.0,1,0,8000,8000.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-22
40428,40429,1,30653I84454,1071.0,7.7966666666666695,7.7966666666666695,209.35,209.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-05
10183,10184,0,62311I89233,547.0,20.295,20.295,171.45,171.45,12.0,0.0,1539,2,17.0,3086.0,1543.0,41.0,2,17,3086,1543.0,41.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-27
4670,4671,1,00060I85349,1159.0,1655.0,1655.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-08-17
105488,105489,1,03337I90847,200.0,5110.0,5110.0,4167.28,4422.85,2.0,0.0,1539,2,12.0,3078.0,1539.0,4.5,4,1,4798,1243.0,13.5,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,28.0,28.0,UPW,2016-07-21
99360,99361,1,88560I95202,183.0,20937.0,26345.58,11384.31,14467.17,1.0,0.0,1539,13,2.0,20007.0,1539.0,139.0,23,2,33093,1539.0,97.0,0.0,0.0,0,0,8,48,6.0,0.0,12.0,72,6,0.0,1.5,2.14285714285714,UPW,2016-08-09
78537,78538,1,36923I84458,1446.0,22255.0,33937.9800000001,2300.01,4931.99999999999,3.0,0.0,1539,9,1.0,15391.0,1539.0,-171.08,25,1,45602,1539.0,-171.08,0.0,0.0,0,0,5,30,6.0,0.0,18.0,108,6,0.0,2.6,2.6666666666666696,UPW,2016-08-15
130686,130687,1,50955I70372,196.0,126.102666666667,126.102666666667,2537.08,2537.08,1.0,0.0,3178,8,4.0,20708.0,2358.5,183.5,8,4,20708,2358.5,183.5,0.0,0.0,0,0,4,30,12.0,0.0,4.0,30,12,0.0,2.25,2.25,UPW,2016-06-28
83863,83864,1,26458I89232,2142.0,10.0533333333333,10.0533333333333,1589.64,1589.64,11.0,0.0,1539,1,0.0,1539.0,1539.0,13.5999999999999,1,0,1539,1539.0,13.5999999999999,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-26
78725,78726,1,22189I89237,1097.0,37.066666666666706,37.066666666666706,3128.64,3128.64,1.0,0.0,1547,9,2.0,9801.0,1547.0,18.73,11,2,11695,947.0,19.73,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,5.5,5.5,UPW,2016-06-16
79799,79800,1,34322I90841,288.0,10131.0,10146.0,4638.36,4828.860000000011,4.0,0.0,2309,3,1.0,8666.0,2309.0,27.3299999999999,4,44,10205,2309.0,19.3299999999999,0.0,0.0,0,0,2,18,12.0,0.0,2.0,18,12,0.0,0.0,37.0,UPW,2016-08-14
137083,137084,1,88827I84458,405.0,182.900333333333,182.900333333333,-32.87,-32.87,7.0,0.0,10000,2,13.0,20000.0,10000.0,289.5,2,13,20000,10000.0,289.5,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.0,2.0,UPW,2016-06-19
195438,195439,1,95428I85349,210.0,750.0,750.0,0.0,0.0,-1.0,0.0,1539,1,0.0,1539.0,1539.0,20.2,1,0,1539,1539.0,20.2,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-02
206969,206970,1,03636I90849,502.0,2171.99933333333,2193.09,4804.07,5371.51,5.0,0.0,1539,4,8.0,4621.0,1156.0,88.47,7,8,14293,1539.0,13.97,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,3.0,3.0,UPW,2016-07-08
147693,147694,1,11220I97561,1004.0,6697.762,6736.26999999999,1237.28,1728.92,3.0,0.0,1539,6,4.0,6930.0,1156.0,106.84,10,4,17531,1539.0,106.84,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,3.5,3.4,UPW,2016-07-12
99548,99549,1,22306I78301,118.0,7015.13866666667,7050.26,2427.49,2832.51,2.0,0.0,770,6,4.0,10982.0,1541.0,37.5,8,4,17353,2309.0,37.5,0.0,0.0,0,0,4,30,12.0,0.0,5.0,36,12,0.0,5.0,4.5,UPW,2016-07-14
80882,80883,1,72177I89238,1215.0,7.184,7.184,-31.29,-31.29,6.0,0.0,4340,1,0.0,4340.0,4340.0,0.630000000000109,2,31,8680,4340.0,0.630000000000109,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-01
95179,95180,1,35589I82731,606.0,262.704,262.704,-90.22,-90.22,8.0,0.0,10000,3,8.0,26960.0,10000.0,179.20000000000098,4,33,34360,8700.0,102.7,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-26
38615,38616,1,42307I70783,341.0,39.8683333333333,39.8683333333333,147.25,147.25,2.0,0.0,773,4,9.0,3092.0,773.0,50.5,4,9,3092,773.0,50.5,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,3.3333333333333304,3.3333333333333304,UPW,2016-06-19
95458,95459,1,20877I84304,1138.0,6076.35466666666,6196.75999999999,905.27,1368.63,3.0,0.0,1539,7,2.0,9236.0,1539.0,28.47,19,2,24993,1539.0,26.4699999999998,0.0,0.0,0,0,6,36,6.0,0.0,13.0,78,6,0.0,3.6,2.4166666666666696,UPW,2016-07-16
130970,130971,1,31713I95207,126.0,9998.0,14100.7,500.09,2130.05,5.0,0.0,1539,2,25.0,7326.0,3663.0,93.5,10,8,18114,1539.0,52.0,0.0,0.0,0,0,2,12,6.0,0.5,3.0,18,6,0.0,3.5,3.5,UPW,2016-08-10
105856,105857,0,26731I70373,178.0,0.0,0.0,448.68,448.68,40.0,0.0,773,0,0.0,0.0,0.0,0.0,1,0,773,773.0,23.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-04
108674,108675,1,16781I70788,444.0,9801.464,9922.44000000001,1119.72,315.599999999999,1.0,0.0,770,8,1.0,10008.0,1539.0,23.1700000000001,8,1,10008,1539.0,23.1700000000001,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,13.0,13.0,UPW,2016-07-12
156908,156909,1,33807I88648,529.0,23101.9866666667,23244.9,4641.01,5593.90999999999,4.0,0.0,2309,6,2.0,13854.0,2309.0,103.5,11,4,27137,2309.0,108.0,0.0,0.0,0,0,7,60,12.0,0.0,12.0,90,12,0.0,2.6666666666666696,2.7272727272727297,UPW,2016-07-26
184175,184176,1,49910I85338,1570.0,45.705,45.705,154.0,154.0,1.0,0.0,3178,2,2.0,7226.0,3613.0,35.6199999999999,3,45,11293,4048.0,21.6199999999999,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,9.5,9.5,UPW,2016-06-11
205989,205990,1,83460I82732,1104.0,2141.92,2143.6,9452.38999999999,9635.08999999998,6.0,0.0,1539,1,0.0,1539.0,1539.0,1.67000000000007,3,30,3433,947.0,14.67,0.0,0.0,0,0,1,6,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-14
129144,129145,1,26618I85348,198.0,9041.36,9082.7,571.17,2211.51,8.0,0.0,4048,1,0.0,4048.0,4048.0,9.0,3,1,10605,4048.0,9.0,0.0,0.0,0,0,2,18,12.0,0.0,4.0,30,12,0.0,0.0,4.66666666666667,UPW,2016-07-26
162357,162358,1,72733I70379,272.0,39.2,39.2,1011.92,1011.92,4.0,0.0,773,5,10.0,3865.0,773.0,68.0,5,10,3865,773.0,68.0,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,7.8,7.8,UPW,2016-06-28
17173,17174,1,51375I70782,282.0,2532.5833333333303,2559.1,4686.03,5136.280000000011,7.0,0.0,1539,7,3.0,13282.0,1539.0,90.80000000000021,10,3,17923,1539.0,123.8,0.0,0.0,0,0,2,18,12.0,0.5,2.0,18,12,0.5,0.0,0.0,UPW,2016-07-05
51448,51449,1,79732I90587,598.0,21773.4973333333,21915.78,10229.31,9813.630000000021,5.0,0.0,4048,4,4.0,11844.0,2743.5,12.820000000000201,5,4,19844,3178.0,25.0700000000002,0.0,0.0,0,0,3,18,6.0,0.0,5.0,30,6,0.0,7.66666666666667,7.25,UPW,2016-07-16
43195,43196,1,37518I88648,435.0,22.9066666666667,22.9066666666667,115.2,115.2,3.0,0.0,2309,1,0.0,2309.0,2309.0,24.0999999999999,1,0,2309,2309.0,24.0999999999999,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-10
96278,96279,1,01728I90587,1110.0,31.773000000000003,31.773000000000003,122.92,122.92,1.0,0.0,773,3,1.0,3093.0,773.0,28.2,4,42,4640,1160.0,78.2,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-07
81536,81537,1,10845I90585,1427.0,24254.496,24426.3600000001,5618.57,6520.57,4.0,0.0,4048,9,2.0,25627.0,4048.0,28.51,21,3,52615,1539.0,50.51,0.0,0.0,0,0,2,12,6.0,0.0,3.0,18,6,0.0,0.0,3.0,UPW,2016-07-22
102057,102058,1,81101I84455,113.0,14820.895,14834.65,11322.2,12509.12,1.0,0.0,3178,3,2.0,12143.0,3178.0,27.0,4,45,14463,3178.0,23.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-21
39006,39007,1,13785I90583,1310.0,9031.0,18259.95,2995.48,3100.17999999999,9.0,0.0,4048,1,0.0,4048.0,4048.0,181.84,4,19,32048,9000.0,266.335,0.0,0.0,0,0,1,6,6.0,0.0,3.0,18,6,0.0,0.0,1.0,UPW,2016-08-08
180905,180906,1,56228I88690,221.0,8134.52533333333,8119.46999999999,9044.32,9110.32,4.0,0.0,1539,2,4.0,2309.0,1154.5,50.0,4,49,9643,1543.0,15.5,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-07-22
114246,114247,1,96203I89238,925.0,3373.528,3418.9799999999896,3888.2,4430.5,15.0,0.0,2309,3,5.0,6157.0,2309.0,30.51,5,5,9235,1539.0,86.51,0.0,0.0,0,0,1,6,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-22
76335,76336,1,48203I89234,727.0,27.581999999999997,27.581999999999997,289.62,289.62,1.0,0.0,1547,3,1.0,3093.0,773.0,126.4,3,1,3093,773.0,126.4,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-06
172024,172025,1,25090I90587,2319.0,10.922666666666698,10.922666666666698,39.76,39.76,12.0,0.0,773,1,0.0,773.0,773.0,147.8,1,0,773,773.0,147.8,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-08
53261,53262,1,10310I90580,2239.0,37.02533333333329,37.02533333333329,630.14,630.14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-14
77572,77573,1,86911I70379,137.0,36.351,40.39,3649.59,4055.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-03
33574,33575,1,63864I88659,1172.0,2880.0016666666697,2897.95,3720.0,3795.02,1.0,0.0,770,7,6.0,5402.0,773.0,29.8,11,3,8842,773.0,27.8,0.0,0.0,0,0,5,30,6.0,0.0,8.0,48,6,0.0,4.0,4.28571428571429,UPW,2016-07-11
22181,22182,1,62650I91197,266.0,27.7306666666667,27.7306666666667,321.36,321.36,4.0,0.0,1539,1,0.0,1539.0,1539.0,61.0,1,0,1539,1539.0,61.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-08
11601,11602,1,76137I70780,301.0,7578.058666666659,7628.86,1511.4,2133.42,2.0,0.0,1539,8,1.0,13852.0,1539.0,50.5,12,1,19605,1539.0,50.5,0.0,0.0,0,0,6,36,6.0,0.0,9.0,54,6,0.0,5.16666666666667,5.0,UPW,2016-07-14
195131,195132,1,29847I82731,818.0,17.172,17.172,247.8,247.8,3.0,0.0,770,2,10.0,1543.0,771.5,50.1,2,10,1543,771.5,50.1,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-12
7897,7898,1,09909I70780,602.0,157.428,157.428,3319.11,3319.11,4.0,0.0,4917,16,1.0,16497.0,773.0,27.8,26,0,19601,771.5,27.8,0.0,0.0,0,0,17,102,6.0,0.0,17.0,102,6,0.0,1.94117647058824,1.94117647058824,UPW,2016-06-27
17475,17476,1,93688I85329,706.0,20.836666666666698,20.836666666666698,994.21,994.21,3.0,0.0,1539,2,6.0,3086.0,1543.0,5.5,2,6,3086,1543.0,5.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-07
120764,120765,1,78260I84453,1149.0,2146.55333333333,2158.83,6348.010000000009,6509.41000000001,713371.6284297409,0.0,770,5,3.0,3853.0,770.0,14.5700000000001,9,0,7710,770.0,23.5699999999999,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,5.5,5.0,UPW,2016-07-10
111708,111709,1,47737I82739,677.0,114.62100000000001,114.62100000000001,1584.83,1584.83,2.0,0.0,1539,8,2.0,16163.0,1539.0,1.83500000000004,11,2,18056,1539.0,16.0,0.0,0.0,0,0,8,48,6.0,0.0,8.0,48,6,0.0,1.85714285714286,1.85714285714286,UPW,2016-06-13
33613,33614,1,60514I70370,321.0,17710.0,19155.0,2704.64,3244.37,5.0,0.0,1539,4,13.0,6156.0,1539.0,61.0,9,3,13085,1539.0,59.0,0.0,0.0,0,0,4,24,6.0,0.0,7.0,42,6,0.0,3.0,3.28571428571429,UPW,2016-08-06
162130,162131,1,40437I70786,542.0,3361.0,3361.0,3641.21,3641.21,19.0,0.0,1924,1,0.0,1924.0,1924.0,52.5,1,0,1924,1924.0,52.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-02
30804,30805,1,02846I91197,92.0,2340.89,2386.7799999999897,267.29,234.89,9.0,0.0,1539,5,5.0,5391.0,773.0,12.0,6,5,8569,1156.0,8.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-15
75080,75081,1,20490I82730,73.0,98.9996666666667,98.9996666666667,963.47,963.47,1.0,0.0,770,3,2.0,2313.0,770.0,36.0,3,2,2313,770.0,36.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,1.5,1.5,UPW,2016-06-23
149,150,1,24360I70784,634.0,8977.0,21762.4300000001,2056.08,2421.3199999999897,20.0,0.0,770,1,0.0,770.0,770.0,140.9,1,0,770,770.0,140.9,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-08-05
170457,170458,1,23978I70787,107.0,13305.9,13350.0,1414.51,1573.27,4.0,0.0,1539,13,3.0,13086.0,770.0,61.0,19,3,17721,770.0,52.0,0.0,0.0,0,0,4,36,12.0,0.5,4.0,36,12,0.5,3.3333333333333304,3.3333333333333304,UPW,2016-07-27
89882,89883,1,45872I70787,185.0,27273.314,27626.379999999903,4175.59,3725.56,6.0,0.0,4048,9,1.0,34658.0,4048.0,23.0,16,1,65709,4048.0,33.5,0.0,0.0,0,0,3,24,12.0,0.0,3.0,24,12,0.0,1.5,1.5,UPW,2016-07-21
29688,29689,1,77322I90849,638.0,54.2666666666667,54.2666666666667,3617.68,3617.68,1.0,0.0,773,10,3.0,7130.0,773.0,50.0,12,1,8676,773.0,50.0,0.0,0.0,0,0,9,54,6.0,0.0,9.0,54,6,0.0,4.11111111111111,4.11111111111111,UPW,2016-06-22
85947,85948,1,82027I85339,496.0,194.275,194.275,-1339.5,-1339.5,5.0,0.0,1924,3,23.0,4410.0,1539.0,289.83,3,23,4410,1539.0,289.83,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-25
141475,141476,1,89027I84451,543.0,36983.0,39299.6199999999,7234.3,9088.86,3.0,0.0,1539,25,1.0,33149.0,1539.0,257.0,66,1,84122,1539.0,342.5,0.0,0.0,0,0,9,54,6.0,0.0,12.0,72,6,0.0,1.44444444444444,1.5,UPW,2016-07-31
206904,206905,1,78555I70378,334.0,28.965999999999998,28.965999999999998,280.42,280.42,2.0,0.0,770,3,9.0,2316.0,773.0,59.0,3,9,2316,773.0,59.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,12.0,12.0,UPW,2016-06-14
177492,177493,0,32723I70377,106.0,500.0,500.0,7929.38,9020.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-06
156983,156984,1,40351I89236,212.0,8800.0,9012.30999999998,2381.98,2736.58,2.0,0.0,770,4,1.0,4618.0,1154.5,31.5,7,4,20329,1539.0,23.0,0.0,0.0,0,0,2,12,6.0,0.0,4.0,24,6,0.0,12.0,8.33333333333333,UPW,2016-08-01
141129,141130,0,80831I85339,168.0,4899.716666666671,4899.50000000001,499.83,499.83,9.0,0.0,2309,2,4.0,3848.0,1924.0,78.5,2,4,3848,1924.0,78.5,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,8.5,8.5,UPW,2016-07-13
59488,59489,1,40282I82730,1732.0,92.925,92.925,2102.49,2102.49,14.0,0.0,5787,3,9.0,10512.0,3178.0,23.0,5,35,12406,1547.0,17.0,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,2.75,2.75,UPW,2016-06-27
